date,window_start,window_end,n_days,p_uu,p_du,p_ud,p_dd,mu_u,sig_u,mu_d,sig_d,last_up,p_u
2018-10-01,2017-04-03,2018-10-01,378,0.5371287128712872,0.46287128712871284,0.53125,0.46875,0.007870295078663221,0.009482119406328812,0.006677764320458531,0.008590917978092154,1.0,0.5358090185676393
2018-10-31,2017-05-01,2018-10-31,381,0.5439024390243903,0.4560975609756097,0.53125,0.46875,0.008538502903794452,0.00963814764214567,0.007580963555106271,0.009358975900783177,1.0,0.5394736842105263
2018-11-30,2017-05-31,2018-11-30,381,0.5398009950248757,0.46019900497512434,0.5138888888888888,0.4861111111111111,0.008840840804681343,0.009918360981804103,0.00785530758769949,0.011303144028146042,0.0,0.5263157894736842
2018-12-31,2017-07-03,2018-12-31,377,0.547979797979798,0.452020202020202,0.505586592178771,0.49441340782122906,0.008679442896015067,0.010791914699464817,0.00851778921480728,0.011986738945505749,1.0,0.526595744680851
2019-01-31,2017-08-01,2019-01-31,378,0.5328282828282829,0.4671717171717171,0.5138888888888888,0.4861111111111111,0.00906899157189571,0.011748109643909056,0.007413677067585955,0.013795626368287194,1.0,0.5251989389920424
2019-02-28,2017-08-29,2019-02-28,377,0.5251256281407035,0.4748743718592965,0.5252808988764045,0.4747191011235955,0.008527187817453836,0.011654764948731449,0.007308893386658516,0.013735285293229533,0.0,0.526595744680851
2019-03-31,2017-10-02,2019-03-29,375,0.5470297029702971,0.45297029702970293,0.5346820809248555,0.4653179190751445,0.008833328648755336,0.011729783540875904,0.00733339004463839,0.013931397666405936,1.0,0.5401069518716578
2019-04-30,2017-10-31,2019-04-30,375,0.5612745098039216,0.4387254901960784,0.5175438596491229,0.4824561403508772,0.008666463745766545,0.011596450390101818,0.007558239370537626,0.013912093989027334,0.0,0.5427807486631016
2019-05-31,2017-12-01,2019-05-31,375,0.5475,0.4525,0.5171428571428571,0.4828571428571429,0.008617390597298033,0.011937567346633366,0.008370229016232142,0.014283084013860964,0.0,0.5320855614973262
2019-06-30,2018-01-02,2019-06-28,375,0.554726368159204,0.44527363184079605,0.5057142857142858,0.4942857142857143,0.00954642371943339,0.011983466858678411,0.008144757657419132,0.014276305320015989,0.0,0.5333333333333333
2019-07-31,2018-02-01,2019-07-31,376,0.5591133004926109,0.4408866995073891,0.514367816091954,0.48563218390804597,0.009926573089494373,0.011854651548737133,0.008223933389638116,0.01430839533218786,1.0,0.5398936170212766
2019-08-31,2018-03-01,2019-08-30,379,0.5536585365853659,0.4463414634146341,0.5228571428571429,0.47714285714285715,0.009898820902464519,0.01165291969487365,0.00834278848566548,0.01458880498135192,0.0,0.5382585751978892
2019-09-30,2018-04-02,2019-09-30,378,0.5579710144927537,0.44202898550724634,0.5377906976744187,0.4622093023255814,0.01012569298863111,0.011435452222440095,0.0076615089238768665,0.014705318986140362,1.0,0.5476190476190477
