date,window_start,window_end,n_days,lambda,omega,alpha,beta,sigma0,lam,mu_j,sigma_j,kappa,sigma,mu_p,rf_mean,persist_p,persist_q,uncond_var_p,uncond_var_q,q_stationary,mu_j_q,kappa_q,n_quotes,q_success,jump_premium_identified
2008-08-01,2007-02-02,2008-08-01,378,-0.03398419442042174,1.1955323234397347e-05,0.10269146670482732,0.866672218354277,0.0238507137007258,2.0,-0.01379864131323938,0.09059452618021285,-0.009648112636180262,0.31359033493267796,-0.15248639134402373,0.0340383597883598,0.9693636850591043,0.969482286049595,0.0003902337228697982,0.0003917502881711975,True,-0.020923803422408304,-0.016679450919028782,10,True,True
2008-08-31,2007-03-01,2008-08-29,380,-0.006893244945438443,1.563272248629989e-05,0.12305889235185989,0.8347019495745324,0.015074079989754461,1.9894736842105263,-0.01379864131323938,0.09059452618021285,-0.009648112636180262,0.30539361512153057,-0.037383741270780285,0.03233763157894736,0.9577608419263922,0.9577666892943528,0.00037010023871824417,0.00037015148055180954,True,-0.02532130719060505,-0.02099411291467579,10,True,True
2008-09-30,2007-04-02,2008-09-30,379,-0.020185769844072277,1.5489624907008224e-05,0.18058699929676172,0.8032015006277022,0.0452284293368314,2.6596306068601585,-0.00856497672549339,0.0858664074922338,-0.004866576414612078,0.49069216055823534,-0.11086616240109591,0.030109498680738787,0.9837884999244639,0.9838620828610666,0.0009554714144178929,0.0009598280108675756,True,-0.017672457198951334,-0.013888588377793387,10,True,True
2008-10-31,2007-05-01,2008-10-31,382,-0.017067552240546683,1.359248605094691e-05,0.2008924760659969,0.7991065239339773,0.04925672651568216,2.6387434554973823,0.025478677759925294,0.12615079575860821,0.0340009443618885,58.52611721713573,-0.1370480797061938,0.027654450261780098,0.9999989999999742,1.0000575202473445,13.592485700452027,,False,0.01911333707960008,0.027440079310358856,8,True,True
2008-11-30,2007-05-31,2008-11-28,380,-0.02486186946435063,1.5109112433731706e-05,0.19256996927563472,0.8074290307243576,0.05487180086728869,2.6526315789473687,0.025478677759925294,0.12615079575860821,0.0340009443618885,61.70491312710382,-0.20944860473834248,0.02520578947368421,0.9999989999999923,1.000118029915383,15.109112317553292,,False,0.02547870205828589,0.03400096948641673,24,True,True
2008-12-31,2007-07-02,2008-12-31,380,-0.01490655395320552,2.302288250539153e-05,0.21328453216753201,0.7744660440372833,0.019676683819554227,2.6526315789473687,0.025478677759925294,0.12615079575860821,0.0340009443618885,0.6882120759174388,-0.16735316922714868,0.02248052631578947,0.9877505762048153,0.9877979691690972,0.0018795073866610741,0.0018868074359461508,True,-0.020884767490063218,-0.012844551354170619,6,True,True
2009-01-31,2007-08-01,2009-01-30,379,-0.02822595154626349,2.25371314229899e-05,0.21599597580475172,0.7840030241946617,0.0417874712928211,2.6596306068601585,0.025478677759925294,0.12615079575860821,0.0340009443618885,75.36148742769137,-0.27978966815323403,0.019859366754617414,0.9999989999994134,1.0001710849309091,22.537118203627323,,False,0.01910900831994397,0.02743563177882069,6,True,True
2009-02-28,2007-08-29,2009-02-27,378,-0.02843250103560746,3.112162273043616e-05,0.21266005386051362,0.7725620401689056,0.026436814133799343,2.6666666666666665,0.025478677759925294,0.12615079575860821,0.0340009443618885,0.7284922531427325,-0.2901931589443045,0.017746560846560847,0.9852220940294192,0.9853940099300661,0.0021059562019403767,0.002130743796307195,True,-0.024658725772999185,-0.01656301376170166,7,True,True
2009-03-31,2007-10-01,2009-03-31,378,-0.01880566379697972,4.1713083335587175e-05,0.1621852439762922,0.8051093851313957,0.036761874839789245,4.0,0.010247205978250795,0.12025738235069883,0.017631761195382456,0.5669266564337189,-0.23822848302697763,0.015551587301587302,0.9672946291076879,0.9673519864042911,0.0012754199752980791,0.0012776606825803864,True,-0.022839795865415676,-0.015487689693231776,6,True,True
2009-04-30,2007-10-31,2009-04-30,377,-0.020393567589666425,1.8436438239222446e-05,0.1022936863772773,0.8845339866043251,0.03701604746549785,4.010610079575597,0.01178488861152364,0.1215451881798941,0.019356458352294048,0.5938920747177191,-0.2561891095807765,0.013343501326259947,0.9868276729816025,0.9868702166801631,0.0013996341127480826,0.001404169268457616,True,-0.024811945579125454,-0.017274386161180044,8,True,True
2009-05-31,2007-12-03,2009-05-29,375,-0.007249996985198357,3.0332035974924303e-05,0.1322421193919697,0.8417914583268836,0.021584310822656303,4.032,0.01178488861152364,0.1215451881798941,0.019356458352294048,0.5425565287014682,-0.1619117224897795,0.011527733333333332,0.9740335777188533,0.974040528689473,0.001168125344589631,0.001168438124647945,True,-0.0218790820066391,-0.014387955321685797,8,True,True
2009-06-30,2007-12-31,2009-06-30,378,0.004732804548756396,2.384496610735846e-05,0.1244165827387667,0.8555911155171144,0.02044397575892434,4.0,0.01178488861152364,0.1215451881798941,0.019356458352294048,0.5482355909763951,-0.07475986384542517,0.010006613756613755,0.9800076982558811,0.980010485117524,0.001192707393703322,0.0011928736764023398,True,-0.025309242721169536,-0.017762971304288833,10,True,True
2009-07-31,2008-02-01,2009-07-31,378,0.005845560950275995,3.286691650056395e-05,0.1396041534891513,0.8331188858490184,0.029861676428931738,4.0,0.008796148528397829,0.12409973055920653,0.016633338988222723,0.5510382706090419,-0.06999613150691054,0.008457936507936508,0.9727230393381697,0.972727809693459,0.0012049332368087448,0.001205143999478511,True,-0.022082676244822855,-0.014279373392319106,8,True,True
