ticker,date,window_start,window_end,n_days,mu,sigma,lam,mu_j,sigma_j,kappa
AAPL,2013-12-31,2013-07-01,2013-12-31,128,0.5494647319129513,0.18067318913682007,7.875,0.022259014009801792,0.0521820854149079,0.02390167247064201
AAPL,2014-01-31,2013-08-01,2014-01-31,127,0.5093238608993312,0.22046776438624788,3.968503937007874,-0.0696424371079365,0.019318988995513774,-0.06709865701933893
AAPL,2014-02-28,2013-08-29,2014-02-28,126,0.3525698726145024,0.1718929787017508,6.0,-0.0302602655687072,0.06956635661970689,-0.027456550736875474
AAPL,2014-03-31,2013-10-01,2014-03-31,125,0.43411877189813214,0.1803457465835747,2.016,-0.08330302523233257,0.0,-0.07992770014906103
AAPL,2014-04-30,2013-10-31,2014-04-30,125,0.27323480026861896,0.07326271031589776,4.032,-0.0022541672934872636,0.11462039411196534,0.0043240720162824875
AAPL,2014-05-31,2013-12-02,2014-05-30,125,0.2983483288567318,0.0596027194382269,4.032,-0.0022541672934872636,0.11462039411196534,0.0043240720162824875
AAPL,2014-06-30,2013-12-31,2014-06-30,126,0.3570686220614362,0.00911115856136661,4.0,-0.0022541672934872636,0.11462039411196534,0.0043240720162824875
AAPL,2014-07-31,2014-02-03,2014-07-31,126,0.3760124431300112,0.141518367482185,4.0,0.05839574288981231,0.02884846857403299,0.06057568521602197
AAPL,2014-08-31,2014-03-03,2014-08-29,128,0.4075111183298432,0.13026275431313533,3.9375,0.05839574288981231,0.02884846857403299,0.06057568521602197
AAPL,2014-09-30,2014-03-31,2014-09-30,129,0.491451279894307,0.11569659917819466,3.906976744186047,0.017835469766503076,0.08620935691857384,0.021785407228777087
AAPL,2014-10-31,2014-05-01,2014-10-31,129,0.6752417807126022,0.16111579711725177,3.906976744186047,-0.04100124480218592,0.0030016772100591935,-0.040167740782559136
AAPL,2014-11-30,2014-06-02,2014-11-28,127,0.7363763385619234,0.16200622289697086,3.968503937007874,-0.04100124480218592,0.0030016772100591935,-0.040167740782559136
AAPL,2014-12-31,2014-07-01,2014-12-31,128,0.5267462605567923,0.1858109965508115,3.9375,-0.04100124480218592,0.0030016772100591935,-0.040167740782559136
MSFT,2013-01-02,2012-07-03,2013-01-02,127,-0.1713699371350532,0.1986180919853216,0.0,0.0,0.0,0.0
MSFT,2013-01-31,2012-08-01,2013-01-31,127,-0.1115546381174931,0.1841833888626054,0.0,0.0,0.0,0.0
MSFT,2013-02-28,2012-08-29,2013-02-28,126,-0.1610297117136401,0.18734118658010354,0.0,0.0,0.0,0.0
MSFT,2013-03-31,2012-10-01,2013-03-28,124,-0.11625078268853728,0.1706992475785307,2.032258064516129,0.03376151339424682,0.0,0.03433790157600125
MSFT,2013-04-30,2012-10-31,2013-04-30,124,0.4539047465049789,0.19973249954660208,2.032258064516129,-0.0452627086977242,0.0,-0.04425363403377469
MSFT,2013-05-31,2012-12-03,2013-05-31,124,0.6075097450123835,0.155324178668672,4.064516129032258,-0.0040274455946986976,0.05831546832832154,-0.0023243930765451948
MSFT,2013-06-30,2012-12-31,2013-06-28,125,0.6576053060602058,0.19221077917663035,2.016,-0.0452627086977242,0.0,-0.04425363403377469
MSFT,2013-07-31,2013-02-01,2013-07-31,125,0.578427216695976,0.20331179742995395,2.016,-0.1210330713540273,0.0,-0.11399534226535357
MSFT,2013-08-31,2013-03-01,2013-08-30,128,0.4964648602769133,0.08935264828450826,3.9375,-0.025351689406654776,0.13531390801657445,-0.01606630030170264
MSFT,2013-09-30,2013-04-01,2013-09-30,128,0.4318259535337532,0.12985324305984572,3.9375,-0.025351689406654776,0.13531390801657445,-0.01606630030170264
MSFT,2013-10-31,2013-05-01,2013-10-31,129,0.1485484407618669,0.13102497359422324,5.86046511627907,0.0023987370439007747,0.1070756057929259,0.008164478771085726
MSFT,2013-11-30,2013-05-31,2013-11-29,128,0.18583014061327485,0.13887395856385373,5.90625,0.0023987370439007747,0.1070756057929259,0.008164478771085726
MSFT,2013-12-31,2013-07-01,2013-12-31,128,0.17579764233613732,0.1297209336529546,5.90625,0.0023987370439007747,0.1070756057929259,0.008164478771085726
MSFT,2014-01-31,2013-08-01,2014-01-31,127,0.11892717698625309,0.21121607956175784,3.968503937007874,0.06411464124286481,0.00878940983626813,0.06625580924623886
MSFT,2014-02-28,2013-08-29,2014-02-28,126,0.30951368018512065,0.1670196667557984,4.0,0.005661457413493887,0.07387587549911592,0.008425576950613634
MSFT,2014-03-31,2013-10-01,2014-03-31,125,0.33633548271637287,0.2032940326454768,2.016,0.057899589945011876,0.0,0.05960859501123594
MSFT,2014-04-30,2013-10-31,2014-04-30,125,0.20734272579625185,0.20245115680741216,2.016,0.04117154774262577,0.0,0.04203084825335135
MSFT,2014-05-31,2013-12-02,2014-05-30,125,0.09539848067654515,0.19301587073353355,2.016,0.03866470956563317,0.0,0.03942191699185149
MSFT,2014-06-30,2013-12-31,2014-06-30,126,0.17662572246470207,0.18703833218602195,2.0,0.03866470956563317,0.0,0.03942191699185149
MSFT,2014-07-31,2014-02-03,2014-07-31,126,0.2177992243405893,0.1385735703586581,6.0,0.01324697044553321,0.04317412173241651,0.0142799712613364
MSFT,2014-08-31,2014-03-03,2014-08-29,128,0.21474839593788886,0.15072886004144942,3.9375,0.0381719376013574,0.0006968847950360289,0.03891009746227181
MSFT,2014-09-30,2014-03-31,2014-09-30,129,0.2277112567496121,0.14692266878528162,1.9534883720930234,0.037679165637081624,0.0,0.038398025660174806
MSFT,2014-10-31,2014-05-01,2014-10-31,129,0.33004964391554054,0.12999824645351876,3.906976744186047,-0.0014124705746498822,0.0552839221059859,0.00011569213887985264
MSFT,2014-11-30,2014-06-02,2014-11-28,127,0.34365942579350395,0.12763402051527992,3.968503937007874,-0.0014124705746498822,0.0552839221059859,0.00011569213887985264
MSFT,2014-12-31,2014-07-01,2014-12-31,128,0.1714337428222608,0.14486671329084566,5.90625,0.011784206960477514,0.045283693705447284,0.012891906665230435
SPY,2013-01-02,2012-07-03,2013-01-02,127,0.08411255509704318,0.1206255082622625,1.984251968503937,0.025269060157969925,0.0,0.025591029089062634
SPY,2013-01-31,2012-08-01,2013-01-31,127,0.15937172191593924,0.09273680318479917,3.968503937007874,0.001108333514484361,0.03416842729600627,0.0016935065917951242
SPY,2013-02-28,2012-08-29,2013-02-28,126,0.13977955838406347,0.09965159619565973,4.0,0.001108333514484361,0.03416842729600627,0.0016935065917951242
SPY,2013-03-31,2012-10-01,2013-03-28,124,0.17055724298355257,0.09370794183696574,4.064516129032258,0.001108333514484361,0.03416842729600627,0.0016935065917951242
SPY,2013-04-30,2012-10-31,2013-04-30,124,0.24916346695052682,0.10089075014789767,4.064516129032258,0.0010342472822273407,0.03427320105044927,0.00162288889849882
SPY,2013-05-31,2012-12-03,2013-05-31,124,0.28450089309724336,0.09155758415170372,4.064516129032258,0.0010342472822273407,0.03427320105044927,0.00162288889849882
SPY,2013-06-30,2012-12-31,2013-06-28,125,0.2781821781203153,0.10321322834558175,4.032,0.00011424751953903467,0.0355742771922231,0.0007472912014545585
SPY,2013-07-31,2013-02-01,2013-07-31,125,0.3411829192481852,0.11004096387830649,4.032,-0.02412056535620355,0.0013010761417738314,-0.023831163152554624
SPY,2013-08-31,2013-03-01,2013-08-30,128,0.24761982361377124,0.10652648685996537,3.9375,-0.02412056535620355,0.0013010761417738314,-0.023831163152554624
SPY,2013-09-30,2013-04-01,2013-09-30,128,0.23467239640144832,0.10832864457599309,3.9375,-0.02412056535620355,0.0013010761417738314,-0.023831163152554624
SPY,2013-10-31,2013-05-01,2013-10-31,129,0.23624277414074252,0.1100695522847904,1.9534883720930234,-0.025040565118891855,0.0,-0.024729650731765696
SPY,2013-11-30,2013-05-31,2013-11-29,128,0.1815294438143411,0.09391498107349876,3.9375,-0.0016579900155155869,0.03306795483440219,-0.0011106279927495244
SPY,2013-12-31,2013-07-01,2013-12-31,128,0.2347742364348206,0.09262016506838919,1.96875,0.02172458508786068,0.0,0.02196228205511419
SPY,2014-01-31,2013-08-01,2014-01-31,127,0.11025553804666714,0.08836241876945045,3.968503937007874,0.00033045519951491187,0.03025586864327018,0.0007884746760520311
SPY,2014-02-28,2013-08-29,2014-02-28,126,0.3085283879701726,0.08849479618860528,6.0,-0.00746512707221747,0.02529865811748628,-0.007119650367248154
SPY,2014-03-31,2013-10-01,2014-03-31,125,0.22266724758237205,0.0921832874949769,4.032,-0.0006658532639107761,0.03166486158455389,-0.00016450800140077604
SPY,2014-04-30,2013-10-31,2014-04-30,125,0.18107427945434904,0.10726991927705574,2.016,-0.023056291615682234,0.0,-0.022792526362560905
SPY,2014-05-31,2013-12-02,2014-05-30,125,0.26467088932300475,0.09750905280327377,6.048,-0.021731998894712373,0.0011468877773714678,-0.021496916812994038
SPY,2014-06-30,2013-12-31,2014-06-30,126,0.26251523402038707,0.09273989821743756,6.0,-0.021731998894712373,0.0011468877773714678,-0.021496916812994038
SPY,2014-07-31,2014-02-03,2014-07-31,126,0.295985168531524,0.08881654692305678,6.0,-0.021407090943091827,0.0015111183445438723,-0.02117846791536193
SPY,2014-08-31,2014-03-03,2014-08-29,128,0.23184325857348398,0.08594884823739787,3.9375,-0.020582490606796622,0.0006979706403030461,-0.020371878337852478
SPY,2014-09-30,2014-03-31,2014-09-30,129,0.20065679270684833,0.08475656374940177,3.906976744186047,-0.020582490606796622,0.0006979706403030461,-0.020371878337852478
SPY,2014-10-31,2014-05-01,2014-10-31,129,0.17638902369246742,0.10455720440238607,1.9534883720930234,-0.02078684638383077,0.0,-0.020572289120495912
SPY,2014-11-30,2014-06-02,2014-11-28,127,0.22802314220786596,0.09749551631601472,3.968503937007874,-0.020437898608899996,0.0004934866758670157,-0.02023034106215138
SPY,2014-12-31,2014-07-01,2014-12-31,128,0.04938458861492529,0.11542356438868409,1.96875,0.023770142002299544,0.0,0.024054903626049562
